Id;Datum;Zeit;IL1;UL1
559;15.09.2020;09:12:26.000;8.212;187.609
560;15.09.2020;09:12:27.000;8.183;187.616
561;15.09.2020;09:12:28.000;8.044;187.658
562;15.09.2020;09:12:29.000;7.997;186.318
563;15.09.2020;09:12:30.000;8.940;184.451
564;15.09.2020;09:12:31.000;8.535;184.509
565;15.09.2020;09:12:32.000;8.337;184.558
566;15.09.2020;09:12:33.000;8.609;184.591
567;15.09.2020;09:12:34.000;8.612;184.645
568;15.09.2020;09:12:35.000;8.526;184.613
569;15.09.2020;09:12:36.000;8.351;184.529
570;15.09.2020;09:12:37.000;8.091;184.516
571;15.09.2020;09:12:38.000;7.967;184.509
572;15.09.2020;09:12:39.000;8.249;184.500
573;15.09.2020;09:12:40.000;8.286;184.426
574;15.09.2020;09:12:41.000;8.029;184.388
575;15.09.2020;09:12:42.000;8.412;184.350
576;15.09.2020;09:12:43.000;8.312;184.355
577;15.09.2020;09:12:44.000;8.249;184.434
578;15.09.2020;09:12:45.000;8.180;184.443
579;15.09.2020;09:12:46.000;8.123;184.358
580;15.09.2020;09:12:47.000;8.245;184.368
581;15.09.2020;09:12:48.000;8.524;184.408
582;15.09.2020;09:12:49.000;8.405;184.473
583;15.09.2020;09:12:50.000;8.281;184.418
584;15.09.2020;09:12:51.000;8.433;184.384
585;15.09.2020;09:12:52.000;8.011;184.419
586;15.09.2020;09:12:53.000;8.169;184.435
587;15.09.2020;09:12:54.000;8.005;184.512
588;15.09.2020;09:12:55.000;7.961;184.537
589;15.09.2020;09:12:56.000;8.375;184.479
590;15.09.2020;09:12:57.000;8.436;184.422
591;15.09.2020;09:12:58.000;8.228;184.477
592;15.09.2020;09:12:59.000;8.280;184.547
593;15.09.2020;09:13:00.000;8.515;184.513
594;15.09.2020;09:13:01.000;8.296;184.538
595;15.09.2020;09:13:02.000;8.077;184.486
596;15.09.2020;09:13:03.000;8.238;184.510
597;15.09.2020;09:13:04.000;8.246;184.546
598;15.09.2020;09:13:05.000;8.354;184.509
599;15.09.2020;09:13:06.000;8.365;184.522
600;15.09.2020;09:13:07.000;8.430;184.539
601;15.09.2020;09:13:08.000;8.321;184.608
602;15.09.2020;09:13:09.000;8.484;184.592
603;15.09.2020;09:13:10.000;8.082;184.570
604;15.09.2020;09:13:11.000;8.567;184.552
605;15.09.2020;09:13:12.000;8.327;184.586
606;15.09.2020;09:13:13.000;8.587;184.653
607;15.09.2020;09:13:14.000;8.381;184.654
608;15.09.2020;09:13:15.000;8.267;184.641
609;15.09.2020;09:13:16.000;8.290;184.600
610;15.09.2020;09:13:17.000;8.578;184.639
611;15.09.2020;09:13:18.000;8.365;184.705
612;15.09.2020;09:13:19.000;8.368;184.733
613;15.09.2020;09:13:20.000;8.662;184.745
614;15.09.2020;09:13:21.000;8.418;184.742
615;15.09.2020;09:13:22.000;8.567;184.734
616;15.09.2020;09:13:23.000;8.334;184.774
617;15.09.2020;09:13:24.000;8.497;184.774
618;15.09.2020;09:13:25.000;8.350;184.769
619;15.09.2020;09:13:26.000;8.239;184.749
620;15.09.2020;09:13:27.000;8.481;184.804
621;15.09.2020;09:13:28.000;8.299;184.873
622;15.09.2020;09:13:29.000;8.263;184.903
623;15.09.2020;09:13:30.000;8.309;184.868
624;15.09.2020;09:13:31.000;8.117;184.837
625;15.09.2020;09:13:32.000;8.118;184.907
626;15.09.2020;09:13:33.000;8.099;184.930
627;15.09.2020;09:13:34.000;8.233;184.955
628;15.09.2020;09:13:35.000;8.004;184.931
629;15.09.2020;09:13:36.000;8.129;184.887
630;15.09.2020;09:13:37.000;8.180;184.869
631;15.09.2020;09:13:38.000;8.496;184.866
632;15.09.2020;09:13:39.000;8.424;184.895
633;15.09.2020;09:13:40.000;8.398;184.894
634;15.09.2020;09:13:41.000;8.669;184.907
635;15.09.2020;09:13:42.000;8.479;184.934
636;15.09.2020;09:13:43.000;8.660;184.880
637;15.09.2020;09:13:44.000;8.378;184.906
638;15.09.2020;09:13:45.000;8.641;184.958
639;15.09.2020;09:13:46.000;8.628;184.905
640;15.09.2020;09:13:47.000;8.508;184.857
641;15.09.2020;09:13:48.000;8.444;184.974
642;15.09.2020;09:13:49.000;8.482;184.987
643;15.09.2020;09:13:50.000;8.284;184.956
644;15.09.2020;09:13:51.000;8.260;184.910
645;15.09.2020;09:13:52.000;7.944;184.904
646;15.09.2020;09:13:53.000;8.366;184.969
647;15.09.2020;09:13:54.000;8.325;185.004
648;15.09.2020;09:13:55.000;8.102;185.007
649;15.09.2020;09:13:56.000;8.017;185.025
650;15.09.2020;09:13:57.000;8.378;184.970
651;15.09.2020;09:13:58.000;8.314;185.001
652;15.09.2020;09:13:59.000;8.009;185.098
653;15.09.2020;09:14:00.000;8.284;185.002
654;15.09.2020;09:14:01.000;8.422;184.988
655;15.09.2020;09:14:02.000;8.421;184.999
656;15.09.2020;09:14:03.000;8.730;188.232
657;15.09.2020;09:14:04.000;8.277;188.311
658;15.09.2020;09:14:05.000;10.146;188.238
659;15.09.2020;09:14:06.000;14.498;188.046
660;15.09.2020;09:14:07.000;17.192;187.898
661;15.09.2020;09:14:08.000;18.053;187.865
662;15.09.2020;09:14:09.000;19.838;187.832
663;15.09.2020;09:14:10.000;15.762;188.011
664;15.09.2020;09:14:11.000;19.882;187.783
665;15.09.2020;09:14:12.000;20.785;187.695
666;15.09.2020;09:14:13.000;19.718;187.755
667;15.09.2020;09:14:14.000;20.431;187.772
668;15.09.2020;09:14:15.000;19.463;187.819
669;15.09.2020;09:14:16.000;18.528;187.876
670;15.09.2020;09:14:17.000;17.892;187.925
671;15.09.2020;09:14:18.000;19.546;187.855
672;15.09.2020;09:14:19.000;17.542;187.958
673;15.09.2020;09:14:20.000;14.589;188.067
674;15.09.2020;09:14:21.000;18.671;187.804
675;15.09.2020;09:14:22.000;20.751;187.604
676;15.09.2020;09:14:23.000;20.268;187.637
677;15.09.2020;09:14:24.000;20.486;187.641
678;15.09.2020;09:14:25.000;20.747;187.643
679;15.09.2020;09:14:26.000;20.423;187.657
680;15.09.2020;09:14:27.000;20.174;187.655
681;15.09.2020;09:14:28.000;20.329;187.637
682;15.09.2020;09:14:29.000;20.321;187.662
683;15.09.2020;09:14:30.000;20.660;187.584
684;15.09.2020;09:14:31.000;19.934;187.550
685;15.09.2020;09:14:32.000;20.259;187.517
686;15.09.2020;09:14:33.000;19.930;187.543
687;15.09.2020;09:14:34.000;20.144;187.579
688;15.09.2020;09:14:35.000;20.383;187.536
689;15.09.2020;09:14:36.000;20.050;187.552
690;15.09.2020;09:14:37.000;20.334;187.501
691;15.09.2020;09:14:38.000;20.022;187.511
692;15.09.2020;09:14:39.000;20.135;187.501
693;15.09.2020;09:14:40.000;20.310;187.491
694;15.09.2020;09:14:41.000;19.897;187.447
695;15.09.2020;09:14:42.000;20.040;187.396
696;15.09.2020;09:14:43.000;20.307;187.403
697;15.09.2020;09:14:44.000;19.971;187.398
698;15.09.2020;09:14:45.000;20.238;187.349
699;15.09.2020;09:14:46.000;20.237;187.328
700;15.09.2020;09:14:47.000;19.884;187.255
701;15.09.2020;09:14:48.000;20.010;187.328
702;15.09.2020;09:14:49.000;20.104;187.365
703;15.09.2020;09:14:50.000;19.919;187.317
704;15.09.2020;09:14:51.000;20.109;187.271
705;15.09.2020;09:14:52.000;19.993;187.234
706;15.09.2020;09:14:53.000;19.851;187.264
707;15.09.2020;09:14:54.000;19.929;187.277
708;15.09.2020;09:14:55.000;20.074;187.284
709;15.09.2020;09:14:56.000;19.762;187.233
710;15.09.2020;09:14:57.000;19.967;187.220
711;15.09.2020;09:14:58.000;20.094;187.279
712;15.09.2020;09:14:59.000;19.898;187.359
713;15.09.2020;09:15:00.000;19.913;187.395
714;15.09.2020;09:15:01.000;19.792;187.416
715;15.09.2020;09:15:02.000;19.866;187.409
716;15.09.2020;09:15:03.000;19.712;187.441
717;15.09.2020;09:15:04.000;19.928;187.397
718;15.09.2020;09:15:05.000;19.689;187.386
719;15.09.2020;09:15:06.000;19.929;187.341
720;15.09.2020;09:15:07.000;19.745;187.335
721;15.09.2020;09:15:08.000;19.489;187.391
722;15.09.2020;09:15:09.000;19.826;187.368
723;15.09.2020;09:15:10.000;19.670;187.361
724;15.09.2020;09:15:11.000;19.812;187.336
725;15.09.2020;09:15:12.000;19.730;187.378
726;15.09.2020;09:15:13.000;19.774;187.416
727;15.09.2020;09:15:14.000;19.690;187.409
728;15.09.2020;09:15:15.000;19.759;187.419
729;15.09.2020;09:15:16.000;19.414;187.449
730;15.09.2020;09:15:17.000;19.783;187.416
731;15.09.2020;09:15:18.000;19.768;187.428
732;15.09.2020;09:15:19.000;19.560;187.468
733;15.09.2020;09:15:20.000;19.919;187.503
734;15.09.2020;09:15:21.000;19.571;187.511
735;15.09.2020;09:15:22.000;19.577;187.536
736;15.09.2020;09:15:23.000;19.699;187.544
737;15.09.2020;09:15:24.000;19.586;187.500
738;15.09.2020;09:15:25.000;19.811;187.469
739;15.09.2020;09:15:26.000;19.725;187.472
740;15.09.2020;09:15:27.000;19.730;187.451
741;15.09.2020;09:15:28.000;19.575;187.522
742;15.09.2020;09:15:29.000;19.578;187.503
743;15.09.2020;09:15:30.000;19.774;187.513
744;15.09.2020;09:15:31.000;19.481;187.437
745;15.09.2020;09:15:32.000;19.578;187.494
746;15.09.2020;09:15:33.000;19.379;187.488
747;15.09.2020;09:15:34.000;19.804;187.460
748;15.09.2020;09:15:35.000;19.553;187.466
749;15.09.2020;09:15:36.000;19.658;187.400
750;15.09.2020;09:15:37.000;19.582;187.371
751;15.09.2020;09:15:38.000;19.610;187.410
752;15.09.2020;09:15:39.000;19.601;187.427
753;15.09.2020;09:15:40.000;19.494;187.441
754;15.09.2020;09:15:41.000;19.728;187.377
755;15.09.2020;09:15:42.000;19.572;187.306
756;15.09.2020;09:15:43.000;19.454;187.378
757;15.09.2020;09:15:44.000;19.456;187.381
758;15.09.2020;09:15:45.000;19.584;187.370
759;15.09.2020;09:15:46.000;19.603;187.351
760;15.09.2020;09:15:47.000;19.577;187.335
761;15.09.2020;09:15:48.000;19.535;187.411
762;15.09.2020;09:15:49.000;19.459;187.510
763;15.09.2020;09:15:50.000;19.541;187.454
764;15.09.2020;09:15:51.000;19.493;187.398
765;15.09.2020;09:15:52.000;19.331;187.361
766;15.09.2020;09:15:53.000;19.418;187.373
767;15.09.2020;09:15:54.000;19.433;187.417
768;15.09.2020;09:15:55.000;19.470;187.434
769;15.09.2020;09:15:56.000;19.462;187.399
770;15.09.2020;09:15:57.000;19.547;187.376
771;15.09.2020;09:15:58.000;19.427;187.331
772;15.09.2020;09:15:59.000;19.444;187.355
773;15.09.2020;09:16:00.000;19.484;187.332
774;15.09.2020;09:16:01.000;19.283;187.313
775;15.09.2020;09:16:02.000;19.427;187.307
776;15.09.2020;09:16:03.000;19.358;187.328
777;15.09.2020;09:16:04.000;19.398;187.368
778;15.09.2020;09:16:05.000;19.364;187.389
779;15.09.2020;09:16:06.000;19.501;187.367
780;15.09.2020;09:16:07.000;19.384;187.374
781;15.09.2020;09:16:08.000;19.572;187.330
782;15.09.2020;09:16:09.000;19.350;187.334
783;15.09.2020;09:16:10.000;19.437;187.392
784;15.09.2020;09:16:11.000;19.462;187.345
785;15.09.2020;09:16:12.000;19.389;187.318
786;15.09.2020;09:16:13.000;19.385;187.360
787;15.09.2020;09:16:14.000;19.466;187.418
788;15.09.2020;09:16:15.000;19.424;187.462
789;15.09.2020;09:16:16.000;19.450;187.424
790;15.09.2020;09:16:17.000;19.202;187.388
791;15.09.2020;09:16:18.000;19.422;187.370
792;15.09.2020;09:16:19.000;19.360;187.411
793;15.09.2020;09:16:20.000;19.389;187.439
794;15.09.2020;09:16:21.000;19.491;187.431
795;15.09.2020;09:16:22.000;19.279;187.410
796;15.09.2020;09:16:23.000;19.176;187.412
797;15.09.2020;09:16:24.000;19.417;187.432
798;15.09.2020;09:16:25.000;19.334;187.467
799;15.09.2020;09:16:26.000;19.297;187.459
800;15.09.2020;09:16:27.000;19.366;187.406
801;15.09.2020;09:16:28.000;19.393;187.422
802;15.09.2020;09:16:29.000;19.285;187.451
803;15.09.2020;09:16:30.000;19.279;187.411
804;15.09.2020;09:16:31.000;19.283;187.410
805;15.09.2020;09:16:32.000;19.359;187.395
806;15.09.2020;09:16:33.000;19.285;187.421
807;15.09.2020;09:16:34.000;19.334;187.466
808;15.09.2020;09:16:35.000;19.403;187.430
809;15.09.2020;09:16:36.000;19.391;187.384
810;15.09.2020;09:16:37.000;19.517;187.355
811;15.09.2020;09:16:38.000;19.198;187.389
812;15.09.2020;09:16:39.000;19.254;187.350
813;15.09.2020;09:16:40.000;19.315;187.372
814;15.09.2020;09:16:41.000;19.114;187.370
815;15.09.2020;09:16:42.000;19.250;187.342
816;15.09.2020;09:16:43.000;19.336;187.337
817;15.09.2020;09:16:44.000;19.259;187.353
818;15.09.2020;09:16:45.000;19.318;187.315
819;15.09.2020;09:16:46.000;19.327;187.291
820;15.09.2020;09:16:47.000;19.088;187.301
821;15.09.2020;09:16:48.000;19.540;187.320
822;15.09.2020;09:16:49.000;19.174;187.335
823;15.09.2020;09:16:50.000;19.261;187.309
824;15.09.2020;09:16:51.000;19.267;187.311
825;15.09.2020;09:16:52.000;19.200;187.339
826;15.09.2020;09:16:53.000;19.291;187.355
827;15.09.2020;09:16:54.000;19.374;187.350
828;15.09.2020;09:16:55.000;19.098;187.375
829;15.09.2020;09:16:56.000;19.370;187.321
830;15.09.2020;09:16:57.000;19.248;187.310
831;15.09.2020;09:16:58.000;19.239;187.360
832;15.09.2020;09:16:59.000;19.164;187.309
833;15.09.2020;09:17:00.000;19.326;187.272
834;15.09.2020;09:17:01.000;19.260;187.262
835;15.09.2020;09:17:02.000;19.328;187.280
836;15.09.2020;09:17:03.000;19.354;187.320
837;15.09.2020;09:17:04.000;19.215;187.298
838;15.09.2020;09:17:05.000;19.288;187.296
839;15.09.2020;09:17:06.000;19.154;187.483
840;15.09.2020;09:17:07.000;19.226;187.557
841;15.09.2020;09:17:08.000;19.086;187.584
842;15.09.2020;09:17:09.000;19.193;187.548
843;15.09.2020;09:17:10.000;19.295;187.546
844;15.09.2020;09:17:11.000;19.131;187.508
845;15.09.2020;09:17:12.000;19.099;187.483
846;15.09.2020;09:17:13.000;19.255;187.505
847;15.09.2020;09:17:14.000;19.107;187.542
848;15.09.2020;09:17:15.000;19.043;187.502
849;15.09.2020;09:17:16.000;19.264;187.435
850;15.09.2020;09:17:17.000;19.132;187.479
851;15.09.2020;09:17:18.000;19.224;187.482
852;15.09.2020;09:17:19.000;18.950;187.480
853;15.09.2020;09:17:20.000;19.201;187.478
854;15.09.2020;09:17:21.000;19.042;187.466
855;15.09.2020;09:17:22.000;19.013;187.462
856;15.09.2020;09:17:23.000;19.203;187.457
857;15.09.2020;09:17:24.000;19.131;187.421
858;15.09.2020;09:17:25.000;19.066;187.483
859;15.09.2020;09:17:26.000;19.394;187.440
860;15.09.2020;09:17:27.000;18.991;187.439
861;15.09.2020;09:17:28.000;19.217;187.501
862;15.09.2020;09:17:29.000;19.297;187.421
863;15.09.2020;09:17:30.000;19.358;187.354
864;15.09.2020;09:17:31.000;19.171;187.361
865;15.09.2020;09:17:32.000;19.032;187.380
866;15.09.2020;09:17:33.000;19.012;187.427
867;15.09.2020;09:17:34.000;19.069;187.427
868;15.09.2020;09:17:35.000;19.273;187.082
869;15.09.2020;09:17:36.000;20.258;185.681
870;15.09.2020;09:17:37.000;19.279;186.284
871;15.09.2020;09:17:38.000;19.354;186.346
872;15.09.2020;09:17:39.000;19.442;186.386
873;15.09.2020;09:17:40.000;19.490;186.363
874;15.09.2020;09:17:41.000;19.491;186.308
875;15.09.2020;09:17:42.000;19.281;185.914
876;15.09.2020;09:17:43.000;19.134;185.741
877;15.09.2020;09:17:44.000;19.434;186.762
878;15.09.2020;09:17:45.000;19.187;187.336
879;15.09.2020;09:17:46.000;19.290;187.293
880;15.09.2020;09:17:47.000;19.054;187.290
881;15.09.2020;09:17:48.000;18.997;187.318
882;15.09.2020;09:17:49.000;18.890;187.318
883;15.09.2020;09:17:50.000;19.126;187.277
884;15.09.2020;09:17:51.000;18.937;187.233
885;15.09.2020;09:17:52.000;19.126;187.232
886;15.09.2020;09:17:53.000;19.055;187.277
887;15.09.2020;09:17:54.000;19.061;187.355
888;15.09.2020;09:17:55.000;19.150;187.353
889;15.09.2020;09:17:56.000;19.033;187.360
890;15.09.2020;09:17:57.000;19.193;187.358
891;15.09.2020;09:17:58.000;19.032;187.389
892;15.09.2020;09:17:59.000;19.051;187.396
893;15.09.2020;09:18:00.000;19.126;187.467
894;15.09.2020;09:18:01.000;19.059;187.449
895;15.09.2020;09:18:02.000;19.137;187.397
896;15.09.2020;09:18:03.000;19.194;187.359
897;15.09.2020;09:18:04.000;18.864;187.425
898;15.09.2020;09:18:05.000;19.071;187.392
899;15.09.2020;09:18:06.000;18.980;187.339
900;15.09.2020;09:18:07.000;19.183;187.309
901;15.09.2020;09:18:08.000;19.132;187.357
902;15.09.2020;09:18:09.000;19.070;187.403
903;15.09.2020;09:18:10.000;19.236;187.412
904;15.09.2020;09:18:11.000;19.155;187.382
905;15.09.2020;09:18:12.000;19.093;187.318
906;15.09.2020;09:18:13.000;19.224;187.356
907;15.09.2020;09:18:14.000;18.974;187.405
908;15.09.2020;09:18:15.000;19.119;187.375
909;15.09.2020;09:18:16.000;19.135;187.338
910;15.09.2020;09:18:17.000;19.060;187.295
911;15.09.2020;09:18:18.000;18.888;187.425
912;15.09.2020;09:18:19.000;19.138;187.413
913;15.09.2020;09:18:20.000;18.983;187.375
914;15.09.2020;09:18:21.000;19.078;187.341
915;15.09.2020;09:18:22.000;18.905;187.341
916;15.09.2020;09:18:23.000;18.860;187.414
917;15.09.2020;09:18:24.000;19.248;187.351
918;15.09.2020;09:18:25.000;18.969;187.320
919;15.09.2020;09:18:26.000;19.024;187.362
920;15.09.2020;09:18:27.000;19.108;187.288
921;15.09.2020;09:18:28.000;19.016;187.314
922;15.09.2020;09:18:29.000;19.056;187.295
923;15.09.2020;09:18:30.000;19.142;187.279
924;15.09.2020;09:18:31.000;19.037;187.238
925;15.09.2020;09:18:32.000;18.886;187.313
926;15.09.2020;09:18:33.000;19.152;187.385
927;15.09.2020;09:18:34.000;18.983;187.376
928;15.09.2020;09:18:35.000;18.778;187.372
929;15.09.2020;09:18:36.000;18.994;187.333
930;15.09.2020;09:18:37.000;18.990;187.369
931;15.09.2020;09:18:38.000;18.871;187.457
932;15.09.2020;09:18:39.000;18.856;187.458
933;15.09.2020;09:18:40.000;19.080;187.468
934;15.09.2020;09:18:41.000;19.011;187.435
935;15.09.2020;09:18:42.000;18.961;187.403
936;15.09.2020;09:18:43.000;18.850;187.433
937;15.09.2020;09:18:44.000;19.010;187.391
938;15.09.2020;09:18:45.000;18.863;187.377
939;15.09.2020;09:18:46.000;19.065;187.341
940;15.09.2020;09:18:47.000;18.923;187.332
941;15.09.2020;09:18:48.000;18.932;187.403
942;15.09.2020;09:18:49.000;18.957;187.401
943;15.09.2020;09:18:50.000;19.082;187.415
944;15.09.2020;09:18:51.000;19.003;187.382
945;15.09.2020;09:18:52.000;19.356;185.797
946;15.09.2020;09:18:53.000;18.944;184.294
947;15.09.2020;09:18:54.000;18.943;184.333
948;15.09.2020;09:18:55.000;19.020;184.360
949;15.09.2020;09:18:56.000;18.721;184.335
950;15.09.2020;09:18:57.000;18.944;184.248
951;15.09.2020;09:18:58.000;19.037;184.221
952;15.09.2020;09:18:59.000;18.953;184.182
953;15.09.2020;09:19:00.000;19.013;184.163
954;15.09.2020;09:19:01.000;19.034;184.075
955;15.09.2020;09:19:02.000;18.739;184.072
956;15.09.2020;09:19:03.000;18.887;184.089
957;15.09.2020;09:19:04.000;18.942;184.099
958;15.09.2020;09:19:05.000;18.908;184.068
959;15.09.2020;09:19:06.000;18.950;184.041
960;15.09.2020;09:19:07.000;18.981;184.019
961;15.09.2020;09:19:08.000;18.948;184.040
962;15.09.2020;09:19:09.000;18.977;184.070
963;15.09.2020;09:19:10.000;18.854;184.069
964;15.09.2020;09:19:11.000;18.927;184.068
965;15.09.2020;09:19:12.000;18.932;184.102
966;15.09.2020;09:19:13.000;18.958;184.139
967;15.09.2020;09:19:14.000;18.886;184.188
968;15.09.2020;09:19:15.000;19.033;184.180
969;15.09.2020;09:19:16.000;18.812;184.161
970;15.09.2020;09:19:17.000;18.954;184.158
971;15.09.2020;09:19:18.000;18.958;184.150
972;15.09.2020;09:19:19.000;18.860;184.207
973;15.09.2020;09:19:20.000;18.858;184.222
974;15.09.2020;09:19:21.000;19.068;184.195
975;15.09.2020;09:19:22.000;18.799;184.133
976;15.09.2020;09:19:23.000;18.915;184.140
977;15.09.2020;09:19:24.000;18.837;184.159
978;15.09.2020;09:19:25.000;18.988;184.131
979;15.09.2020;09:19:26.000;19.012;184.110
980;15.09.2020;09:19:27.000;18.752;184.109
981;15.09.2020;09:19:28.000;18.919;184.114
982;15.09.2020;09:19:29.000;18.921;184.137
983;15.09.2020;09:19:30.000;18.659;184.145
984;15.09.2020;09:19:31.000;18.900;184.085
985;15.09.2020;09:19:32.000;18.675;184.089
986;15.09.2020;09:19:33.000;18.926;184.117
987;15.09.2020;09:19:34.000;18.891;184.130
988;15.09.2020;09:19:35.000;18.824;184.096
989;15.09.2020;09:19:36.000;18.911;184.093
990;15.09.2020;09:19:37.000;18.868;184.063
991;15.09.2020;09:19:38.000;18.869;184.113
992;15.09.2020;09:19:39.000;19.027;184.133
993;15.09.2020;09:19:40.000;18.909;184.139
994;15.09.2020;09:19:41.000;18.884;184.172
995;15.09.2020;09:19:42.000;18.871;184.141
996;15.09.2020;09:19:43.000;18.737;184.230
997;15.09.2020;09:19:44.000;18.903;184.211
998;15.09.2020;09:19:45.000;18.834;184.200
999;15.09.2020;09:19:46.000;18.773;184.197
1000;15.09.2020;09:19:47.000;18.839;184.168
1001;15.09.2020;09:19:48.000;18.785;184.188
1002;15.09.2020;09:19:49.000;18.861;184.199
1003;15.09.2020;09:19:50.000;18.873;184.196
1004;15.09.2020;09:19:51.000;18.889;184.169
1005;15.09.2020;09:19:52.000;18.951;184.100
1006;15.09.2020;09:19:53.000;18.763;184.212
1007;15.09.2020;09:19:54.000;18.963;184.205
1008;15.09.2020;09:19:55.000;18.852;184.218
1009;15.09.2020;09:19:56.000;18.809;184.200
1010;15.09.2020;09:19:57.000;18.855;184.169
1011;15.09.2020;09:19:58.000;18.812;184.184
1012;15.09.2020;09:19:59.000;18.807;184.138
1013;15.09.2020;09:20:00.000;18.878;184.104
1014;15.09.2020;09:20:01.000;18.690;184.054
1015;15.09.2020;09:20:02.000;18.922;184.048
1016;15.09.2020;09:20:03.000;18.611;184.151
1017;15.09.2020;09:20:04.000;18.813;184.148
1018;15.09.2020;09:20:05.000;18.723;184.157
1019;15.09.2020;09:20:06.000;18.705;184.140
1020;15.09.2020;09:20:07.000;18.773;184.105
1021;15.09.2020;09:20:08.000;18.676;184.128
1022;15.09.2020;09:20:09.000;18.942;184.115
1023;15.09.2020;09:20:10.000;18.924;184.088
1024;15.09.2020;09:20:11.000;18.678;184.046
1025;15.09.2020;09:20:12.000;18.979;183.955
1026;15.09.2020;09:20:13.000;18.728;184.038
1027;15.09.2020;09:20:14.000;19.160;184.072
1028;15.09.2020;09:20:15.000;18.796;184.081
1029;15.09.2020;09:20:16.000;18.719;184.007
1030;15.09.2020;09:20:17.000;18.884;183.944
1031;15.09.2020;09:20:18.000;18.912;183.984
1032;15.09.2020;09:20:19.000;18.785;183.948
1033;15.09.2020;09:20:20.000;18.808;183.897
1034;15.09.2020;09:20:21.000;18.890;183.965
